author,comment,date,sentiment_class
@romanfly1972,생성형 AI 덕분에 이젠 당당해질 수 있을듯 ㅋ,2024-02-29 06:34:23,LABEL_1
@user-cm4vo3dn4x,Good,2024-02-29 06:34:23,LABEL_1
@user-ew8db2yy7t,하이퍼오토메이션 엑셀레이터굿굿,2024-02-29 06:34:23,LABEL_1
@user-qr6oi9my1x,다맞는말ㅋㅋㅋㅋㅋ,2024-02-29 06:34:23,LABEL_0
@rillala,화이팅,2024-02-29 06:34:23,LABEL_1
@Rheehot,AI 도 삼성SDS 와 함께,2024-02-29 06:34:23,LABEL_1
@user-et2vy2rx2d,ai시대의 선구자,2024-05-31 06:34:23,LABEL_1
@user-nm7co7mc8z,Fabrix 를 이용하면 근무시간을 단축 할수 있을것 같네요,2024-06-30 06:34:23,LABEL_0
@donghoonlee9555,AI오라 ,2024-02-29 06:34:23,LABEL_0
@sleeping-gypsy,ㅎㅎ 나도 뻔뻔하게 별걸 다물어보고 이래라저래라 이랬다저랬다 해야겠다,2024-02-29 06:34:23,LABEL_2
@r0xkr,Super Normal의 시대,2024-04-30 06:34:23,LABEL_0
@i8071625,싱기하다,2024-01-31 06:34:23,LABEL_2
